county,office,district,party,candidate,votes
HOUGHTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,724
HOUGHTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,9727
HOUGHTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,6701
HOUGHTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,9601
HOUGHTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,6400
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,220
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,766
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,354
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,383
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,11667
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,4475
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,11729
HURON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,4383
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1518
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,8232
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,2685
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,4262
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,44928
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,84169
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,46314
INGHAM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,79958
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,404
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1420
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,641
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,1024
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,19736
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,9423
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,19825
IONIA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,9002
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,170
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,709
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,320
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,367
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,8791
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,4508
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,8896
IOSCO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,4352
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,120
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,341
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,137
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,192
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,3804
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2059
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,3827
IRON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1971
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,348
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1601
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,588
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,787
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,14124
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,11836
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,14410
ISABELLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,11229
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1049
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,3799
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1783
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,2479
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,43178
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,26809
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,44426
JACKSON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,25513
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1487
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,7408
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,3043
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,4418
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,52446
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,73559
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,54818
KALAMAZOO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,69959
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,143
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,566
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,228
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,378
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,7011
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2671
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,6978
KALKASKA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,2557
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,3217
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,14306
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,5097
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,10701
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,161418
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,167546
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,165953
KENT,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,159329
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,24
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,66
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,31
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,59
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,776
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,568
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,781
KEWEENAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,540
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,95
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,352
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,120
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,201
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,3819
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,1924
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,3798
LAKE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1772
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,696
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,2127
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,898
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,1571
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,33732
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,13910
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,33585
LAPEER,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,13424
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,134
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,531
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,219
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,460
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,7541
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,7937
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,7628
LEELANAU,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,7740
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,657
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,2473
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1031
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,1526
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,29014
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,17381
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,29588
LENAWEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,16625
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1029
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4019
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1510
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,3920
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,73750
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,42093
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,73658
LIVINGSTON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,40780
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,42
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,118
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,45
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,81
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,1962
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,641
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,1898
LUCE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,593
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,78
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,293
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,125
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,200
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,3849
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2257
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,3935
MACKINAC,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,2118
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,5530
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,20959
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,9337
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,13407
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,240196
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,190752
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,242985
MACOMB,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,182905
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,168
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,711
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,291
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,414
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,7727
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,5362
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,7960
MANISTEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,5096
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,422
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1739
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,628
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,1300
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,14495
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,18247
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,14828
MARQUETTE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,17507
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,190
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,714
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,345
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,437
